n,b,sample_size,start,stop,treedist
15,14,25,1450,1550,8.567612e-01
15,14,25,1500,1600,8.688850e-01
16,15,25,900,1000,8.302546e-01
16,15,25,950,1050,1.169092e+00
16,15,25,1000,1100,1.002496e+00
16,15,25,1050,1150,8.693751e-01
16,15,25,1100,1200,6.173629e-01
16,15,25,1150,1250,6.175054e-01
16,15,25,1200,1300,6.176437e-01
16,15,25,1250,1350,6.177682e-01
16,15,25,1300,1400,6.178945e-01
16,15,25,1350,1450,5.898117e-01
16,15,25,1400,1500,5.773910e-01
16,15,25,1450,1550,5.774165e-01
16,15,25,1500,1600,5.914232e-01
17,16,25,900,1000,1.156502e+00
17,16,25,950,1050,8.215653e-01
17,16,25,1000,1100,7.536521e-01
17,16,25,1050,1150,5.861848e-01
17,16,25,1100,1200,4.841479e-01
17,16,25,1150,1250,4.841555e-01
17,16,25,1200,1300,4.841605e-01
17,16,25,1250,1350,4.841626e-01
17,16,25,1300,1400,4.841617e-01
17,16,25,1350,1450,4.665289e-01
17,16,25,1400,1500,4.563935e-01
17,16,25,1450,1550,4.562481e-01
17,16,25,1500,1600,4.443093e-01
18,17,25,900,1000,8.095057e-01
18,17,25,950,1050,6.513948e-01
18,17,25,1000,1100,6.166403e-01
18,17,25,1050,1150,6.217863e-01
18,17,25,1100,1200,6.044712e-01
18,17,25,1150,1250,6.046677e-01
18,17,25,1200,1300,6.048561e-01
18,17,25,1250,1350,6.050372e-01
18,17,25,1300,1400,6.052273e-01
18,17,25,1350,1450,5.900245e-01
18,17,25,1400,1500,5.868479e-01
18,17,25,1450,1550,5.867943e-01
18,17,25,1500,1600,6.286785e-01
19,18,25,900,1000,1.050760e+00
19,18,25,950,1050,1.726650e+00
19,18,25,1000,1100,1.758822e+00
19,18,25,1050,1150,1.138713e+00
19,18,25,1100,1200,8.612048e-01
19,18,25,1150,1250,8.614529e-01
19,18,25,1200,1300,8.616774e-01
19,18,25,1250,1350,8.618795e-01
19,18,25,1300,1400,8.620499e-01
19,18,25,1350,1450,6.268890e-01
19,18,25,1400,1500,6.214343e-01
19,18,25,1450,1550,6.205433e-01
19,18,25,1500,1600,6.303646e-01
20,19,25,900,1000,1.228489e+00
20,19,25,950,1050,9.186095e-01
20,19,25,1000,1100,9.962325e-01
20,19,25,1050,1150,7.854367e-01
20,19,25,1100,1200,6.370129e-01
20,19,25,1150,1250,6.368971e-01
20,19,25,1200,1300,6.367547e-01
20,19,25,1250,1350,6.366152e-01
20,19,25,1300,1400,6.364596e-01
20,19,25,1350,1450,5.830177e-01
20,19,25,1400,1500,5.651572e-01
20,19,25,1450,1550,5.646735e-01
20,19,25,1500,1600,5.640376e-01
21,20,25,900,1000,4.388240e-01
21,20,25,950,1050,3.917454e-01
21,20,25,1000,1100,4.018014e-01
21,20,25,1050,1150,3.483473e-01
21,20,25,1100,1200,3.401052e-01
21,20,25,1150,1250,3.401566e-01
21,20,25,1200,1300,3.402074e-01
21,20,25,1250,1350,3.402588e-01
21,20,25,1300,1400,3.403108e-01
21,20,25,1350,1450,3.264764e-01
21,20,25,1400,1500,3.251433e-01
21,20,25,1450,1550,3.251490e-01
21,20,25,1500,1600,3.237398e-01
22,21,25,900,1000,1.392867e+00
22,21,25,950,1050,1.173009e+00
22,21,25,1000,1100,1.132275e+00
22,21,25,1050,1150,1.152430e+00
22,21,25,1100,1200,1.093639e+00
22,21,25,1150,1250,1.095283e+00
22,21,25,1200,1300,1.096969e+00
22,21,25,1250,1350,1.098678e+00
22,21,25,1300,1400,1.100403e+00
22,21,25,1350,1450,1.468108e+00
22,21,25,1400,1500,1.449451e+00
22,21,25,1450,1550,1.452212e+00
22,21,25,1500,1600,1.235149e+00
23,22,25,900,1000,9.957848e-01
23,22,25,950,1050,9.642443e-01
23,22,25,1000,1100,7.420672e-01
23,22,25,1050,1150,8.531538e-01
23,22,25,1100,1200,5.903977e-01
23,22,25,1150,1250,5.899710e-01
23,22,25,1200,1300,5.895419e-01
23,22,25,1250,1350,5.891077e-01
23,22,25,1300,1400,5.886694e-01
23,22,25,1350,1450,6.053243e-01
23,22,25,1400,1500,6.049660e-01
23,22,25,1450,1550,6.046040e-01
23,22,25,1500,1600,7.026348e-01
24,23,25,900,1000,2.805530e+00
24,23,25,950,1050,2.241793e+00
24,23,25,1000,1100,2.011994e+00
24,23,25,1050,1150,1.532232e+00
24,23,25,1100,1200,1.298117e+00
24,23,25,1150,1250,1.297730e+00
24,23,25,1200,1300,1.297139e+00
24,23,25,1250,1350,1.296479e+00
24,23,25,1300,1400,1.295756e+00
24,23,25,1350,1450,1.205610e+00
24,23,25,1400,1500,1.170294e+00
24,23,25,1450,1550,1.168644e+00
24,23,25,1500,1600,1.178689e+00
25,24,25,900,1000,1.376181e+00
25,24,25,950,1050,1.242117e+00
25,24,25,1000,1100,1.112235e+00
25,24,25,1050,1150,8.840601e-01
25,24,25,1100,1200,8.199040e-01
25,24,25,1150,1250,8.196660e-01
25,24,25,1200,1300,8.194110e-01
25,24,25,1250,1350,8.191400e-01
25,24,25,1300,1400,8.188531e-01
25,24,25,1350,1450,8.130426e-01
25,24,25,1400,1500,8.055240e-01
25,24,25,1450,1550,8.054741e-01
25,24,25,1500,1600,8.107592e-01
26,25,25,900,1000,1.139859e+00
26,25,25,950,1050,1.567502e+00
26,25,25,1000,1100,1.399202e+00
26,25,25,1050,1150,1.425895e+00
26,25,25,1100,1200,1.311073e+00
26,25,25,1150,1250,1.312590e+00
26,25,25,1200,1300,1.314080e+00
26,25,25,1250,1350,1.315552e+00
26,25,25,1300,1400,1.316983e+00
26,25,25,1350,1450,1.238978e+00
26,25,25,1400,1500,1.228615e+00
26,25,25,1450,1550,1.230434e+00
26,25,25,1500,1600,1.415506e+00
27,26,25,900,1000,1.497412e+00
27,26,25,950,1050,1.904365e+00
27,26,25,1000,1100,2.865058e+00
27,26,25,1050,1150,2.316932e+00
27,26,25,1100,1200,9.586950e-01
27,26,25,1150,1250,9.560385e-01
27,26,25,1200,1300,9.534514e-01
27,26,25,1250,1350,9.509725e-01
27,26,25,1300,1400,1.087878e+00
27,26,25,1350,1450,8.032260e-01
27,26,25,1400,1500,7.754813e-01
27,26,25,1450,1550,7.760754e-01
27,26,25,1500,1600,7.789872e-01
28,27,25,900,1000,8.132712e-01
28,27,25,950,1050,7.997927e-01
28,27,25,1000,1100,7.617257e-01
28,27,25,1050,1150,6.959262e-01
28,27,25,1100,1200,5.856652e-01
28,27,25,1150,1250,5.857381e-01
28,27,25,1200,1300,5.858118e-01
28,27,25,1250,1350,5.858859e-01
28,27,25,1300,1400,5.859603e-01
28,27,25,1350,1450,6.410682e-01
28,27,25,1400,1500,6.205762e-01
28,27,25,1450,1550,6.207064e-01
28,27,25,1500,1600,6.173353e-01
29,28,25,900,1000,8.753321e-01
29,28,25,950,1050,7.381743e-01
29,28,25,1000,1100,9.356940e-01
29,28,25,1050,1150,7.245527e-01
29,28,25,1100,1200,6.786470e-01
29,28,25,1150,1250,6.798240e-01
29,28,25,1200,1300,6.810046e-01
29,28,25,1250,1350,6.821915e-01
29,28,25,1300,1400,6.833761e-01
29,28,25,1350,1450,5.908061e-01
29,28,25,1400,1500,5.725886e-01
29,28,25,1450,1550,5.733042e-01
29,28,25,1500,1600,7.380971e-01
30,29,25,900,1000,3.199276e-01
30,29,25,950,1050,2.892369e-01
30,29,25,1000,1100,2.817696e-01
30,29,25,1050,1150,2.986047e-01
30,29,25,1100,1200,2.891444e-01
30,29,25,1150,1250,2.891115e-01
30,29,25,1200,1300,2.890779e-01
30,29,25,1250,1350,2.890439e-01
30,29,25,1300,1400,2.890094e-01
30,29,25,1350,1450,3.041548e-01
30,29,25,1400,1500,3.055448e-01
30,29,25,1450,1550,3.054961e-01
30,29,25,1500,1600,3.124466e-01
31,30,25,900,1000,8.633525e-01
31,30,25,950,1050,8.388701e-01
31,30,25,1000,1100,9.094301e-01
31,30,25,1050,1150,8.008394e-01
31,30,25,1100,1200,6.805769e-01
31,30,25,1150,1250,6.807578e-01
31,30,25,1200,1300,6.809384e-01
31,30,25,1250,1350,6.811143e-01
31,30,25,1300,1400,6.812218e-01
31,30,25,1350,1450,7.963942e-01
31,30,25,1400,1500,7.970881e-01
31,30,25,1450,1550,7.977193e-01
31,30,25,1500,1600,7.872340e-01
32,31,25,900,1000,6.068469e-01
32,31,25,950,1050,4.631390e-01
32,31,25,1000,1100,4.502138e-01
32,31,25,1050,1150,4.801762e-01
32,31,25,1100,1200,4.309115e-01
32,31,25,1150,1250,4.308861e-01
32,31,25,1200,1300,4.308608e-01
32,31,25,1250,1350,4.308354e-01
32,31,25,1300,1400,4.308103e-01
32,31,25,1350,1450,4.297036e-01
32,31,25,1400,1500,4.324599e-01
32,31,25,1450,1550,4.324239e-01
32,31,25,1500,1600,4.414879e-01
33,32,25,900,1000,4.920409e-01
33,32,25,950,1050,4.958864e-01
33,32,25,1000,1100,4.918875e-01
33,32,25,1050,1150,4.900674e-01
33,32,25,1100,1200,4.647882e-01
33,32,25,1150,1250,4.647410e-01
33,32,25,1200,1300,4.646930e-01
33,32,25,1250,1350,4.646456e-01
33,32,25,1300,1400,4.645989e-01
33,32,25,1350,1450,4.692179e-01
33,32,25,1400,1500,4.703828e-01
33,32,25,1450,1550,4.702521e-01
33,32,25,1500,1600,4.065117e-01
34,33,25,900,1000,7.306948e-01
34,33,25,950,1050,8.132428e-01
34,33,25,1000,1100,8.462959e-01
34,33,25,1050,1150,8.525275e-01
34,33,25,1100,1200,8.550327e-01
34,33,25,1150,1250,8.548237e-01
34,33,25,1200,1300,8.545963e-01
34,33,25,1250,1350,8.543504e-01
34,33,25,1300,1400,8.540864e-01
34,33,25,1350,1450,9.816448e-01
34,33,25,1400,1500,8.116563e-01
34,33,25,1450,1550,8.116437e-01
34,33,25,1500,1600,7.571962e-01
35,34,25,900,1000,1.064168e+00
35,34,25,950,1050,9.650851e-01
35,34,25,1000,1100,9.043878e-01
35,34,25,1050,1150,9.595533e-01
35,34,25,1100,1200,9.500227e-01
35,34,25,1150,1250,9.509011e-01
35,34,25,1200,1300,9.518008e-01
35,34,25,1250,1350,9.527189e-01
35,34,25,1300,1400,9.536531e-01
35,34,25,1350,1450,9.089036e-01
35,34,25,1400,1500,8.584277e-01
35,34,25,1450,1550,8.585910e-01
35,34,25,1500,1600,9.189954e-01
36,35,25,900,1000,5.279320e-01
36,35,25,950,1050,5.383902e-01
36,35,25,1000,1100,5.735453e-01
36,35,25,1050,1150,5.569723e-01
36,35,25,1100,1200,5.589375e-01
36,35,25,1150,1250,5.599336e-01
36,35,25,1200,1300,5.609461e-01
36,35,25,1250,1350,5.619717e-01
36,35,25,1300,1400,5.630075e-01
36,35,25,1350,1450,5.183122e-01
36,35,25,1400,1500,5.136009e-01
36,35,25,1450,1550,5.143308e-01
36,35,25,1500,1600,4.801634e-01
37,36,25,900,1000,1.168016e+00
37,36,25,950,1050,1.133324e+00
37,36,25,1000,1100,1.081168e+00
37,36,25,1050,1150,9.643394e-01
37,36,25,1100,1200,8.155020e-01
37,36,25,1150,1250,8.162576e-01
37,36,25,1200,1300,8.170105e-01
37,36,25,1250,1350,8.177571e-01
37,36,25,1300,1400,8.184944e-01
37,36,25,1350,1450,9.347483e-01
37,36,25,1400,1500,9.497768e-01
37,36,25,1450,1550,9.505287e-01
37,36,25,1500,1600,8.719604e-01
38,37,25,900,1000,5.334802e-01
38,37,25,950,1050,6.826185e-01
38,37,25,1000,1100,6.906517e-01
38,37,25,1050,1150,5.169227e-01
38,37,25,1100,1200,4.909821e-01
38,37,25,1150,1250,4.912517e-01
38,37,25,1200,1300,4.915488e-01
38,37,25,1250,1350,4.918290e-01
38,37,25,1300,1400,4.921063e-01
38,37,25,1350,1450,4.886567e-01
38,37,25,1400,1500,4.888401e-01
38,37,25,1450,1550,4.889323e-01
38,37,25,1500,1600,4.782605e-01
39,38,25,900,1000,8.832778e-01
39,38,25,950,1050,8.411418e-01
39,38,25,1000,1100,7.849476e-01
39,38,25,1050,1150,7.458018e-01
39,38,25,1100,1200,7.118540e-01
39,38,25,1150,1250,7.114588e-01
39,38,25,1200,1300,7.110561e-01
39,38,25,1250,1350,7.106483e-01
39,38,25,1300,1400,7.102336e-01
39,38,25,1350,1450,7.213899e-01
39,38,25,1400,1500,7.115872e-01
39,38,25,1450,1550,7.113602e-01
39,38,25,1500,1600,7.345893e-01
40,39,25,900,1000,4.732247e-01
40,39,25,950,1050,5.913828e-01
40,39,25,1000,1100,5.606613e-01
40,39,25,1050,1150,4.182927e-01
40,39,25,1100,1200,4.555110e-01
40,39,25,1150,1250,4.551341e-01
40,39,25,1200,1300,4.547487e-01
40,39,25,1250,1350,4.543796e-01
40,39,25,1300,1400,4.539849e-01
40,39,25,1350,1450,4.792953e-01
40,39,25,1400,1500,4.878594e-01
40,39,25,1450,1550,4.874275e-01
40,39,25,1500,1600,4.757993e-01
41,40,25,900,1000,7.187115e-01
41,40,25,950,1050,6.575455e-01
41,40,25,1000,1100,5.895835e-01
41,40,25,1050,1150,6.225996e-01
41,40,25,1100,1200,5.842637e-01
41,40,25,1150,1250,5.843234e-01
41,40,25,1200,1300,5.916262e-01
41,40,25,1250,1350,5.915986e-01
41,40,25,1300,1400,5.915724e-01
41,40,25,1350,1450,5.915410e-01
41,40,25,1400,1500,5.921400e-01
41,40,25,1450,1550,5.921529e-01
41,40,25,1500,1600,6.031070e-01
42,41,25,900,1000,7.924546e-01
42,41,25,950,1050,7.952096e-01
42,41,25,1000,1100,7.605389e-01
42,41,25,1050,1150,7.000300e-01
42,41,25,1100,1200,7.661871e-01
42,41,25,1150,1250,7.661765e-01
42,41,25,1200,1300,7.661474e-01
42,41,25,1250,1350,7.660996e-01
42,41,25,1300,1400,7.660323e-01
42,41,25,1350,1450,7.256128e-01
42,41,25,1400,1500,7.169668e-01
42,41,25,1450,1550,7.171387e-01
42,41,25,1500,1600,7.422792e-01
43,42,25,900,1000,2.009827e+00
43,42,25,950,1050,1.329494e+00
43,42,25,1000,1100,1.183652e+00
43,42,25,1050,1150,1.034510e+00
43,42,25,1100,1200,8.721762e-01
43,42,25,1150,1250,8.737300e-01
43,42,25,1200,1300,8.752962e-01
43,42,25,1250,1350,8.768690e-01
43,42,25,1300,1400,8.784430e-01
43,42,25,1350,1450,9.052138e-01
43,42,25,1400,1500,8.890093e-01
43,42,25,1450,1550,8.904914e-01
43,42,25,1500,1600,9.167173e-01
44,43,25,900,1000,1.369247e+00
44,43,25,950,1050,1.042077e+00
44,43,25,1000,1100,1.156929e+00
44,43,25,1050,1150,1.087816e+00
44,43,25,1100,1200,9.065266e-01
44,43,25,1150,1250,9.057247e-01
44,43,25,1200,1300,9.049397e-01
44,43,25,1250,1350,9.041434e-01
44,43,25,1300,1400,9.033496e-01
44,43,25,1350,1450,9.556172e-01
44,43,25,1400,1500,9.817190e-01
44,43,25,1450,1550,9.816387e-01
44,43,25,1500,1600,9.557184e-01
45,44,25,900,1000,9.708177e-01
45,44,25,950,1050,8.409091e-01
45,44,25,1000,1100,8.475275e-01
45,44,25,1050,1150,7.539381e-01
45,44,25,1100,1200,6.791582e-01
45,44,25,1150,1250,6.789178e-01
45,44,25,1200,1300,6.786721e-01
45,44,25,1250,1350,6.784224e-01
45,44,25,1300,1400,6.781628e-01
45,44,25,1350,1450,7.244527e-01
45,44,25,1400,1500,7.252484e-01
45,44,25,1450,1550,7.250274e-01
45,44,25,1500,1600,6.994407e-01
46,45,25,900,1000,4.185295e-01
46,45,25,950,1050,3.755771e-01
46,45,25,1000,1100,4.075182e-01
46,45,25,1050,1150,4.199538e-01
46,45,25,1100,1200,4.203607e-01
46,45,25,1150,1250,4.204466e-01
46,45,25,1200,1300,4.205331e-01
46,45,25,1250,1350,4.206200e-01
46,45,25,1300,1400,4.207071e-01
46,45,25,1350,1450,4.225231e-01
46,45,25,1400,1500,4.221004e-01
46,45,25,1450,1550,4.221599e-01
46,45,25,1500,1600,4.256530e-01
47,46,25,900,1000,1.357288e+00
47,46,25,950,1050,1.142969e+00
47,46,25,1000,1100,1.141516e+00
47,46,25,1050,1150,1.341262e+00
47,46,25,1100,1200,1.095192e+00
47,46,25,1150,1250,1.096205e+00
47,46,25,1200,1300,1.097224e+00
47,46,25,1250,1350,1.098235e+00
47,46,25,1300,1400,1.099235e+00
47,46,25,1350,1450,1.123924e+00
47,46,25,1400,1500,1.110094e+00
47,46,25,1450,1550,1.110885e+00
47,46,25,1500,1600,1.061681e+00
48,47,25,900,1000,5.021074e-01
48,47,25,950,1050,4.538171e-01
48,47,25,1000,1100,4.126326e-01
48,47,25,1050,1150,4.111608e-01
48,47,25,1100,1200,4.081412e-01
48,47,25,1150,1250,4.082202e-01
48,47,25,1200,1300,4.083116e-01
48,47,25,1250,1350,4.084050e-01
48,47,25,1300,1400,4.084999e-01
48,47,25,1350,1450,3.878311e-01
48,47,25,1400,1500,3.880908e-01
48,47,25,1450,1550,3.880539e-01
48,47,25,1500,1600,4.046448e-01
49,48,25,900,1000,5.026164e-01
49,48,25,950,1050,4.607836e-01
49,48,25,1000,1100,4.327546e-01
49,48,25,1050,1150,4.082648e-01
49,48,25,1100,1200,4.055866e-01
49,48,25,1150,1250,4.057539e-01
49,48,25,1200,1300,4.059259e-01
49,48,25,1250,1350,4.061020e-01
49,48,25,1300,1400,4.062814e-01
49,48,25,1350,1450,4.017612e-01
49,48,25,1400,1500,4.014761e-01
49,48,25,1450,1550,4.016072e-01
49,48,25,1500,1600,4.081243e-01
50,49,25,900,1000,6.424840e-01
50,49,25,950,1050,6.928483e-01
50,49,25,1000,1100,5.632533e-01
50,49,25,1050,1150,5.250248e-01
50,49,25,1100,1200,6.966435e-01
50,49,25,1150,1250,6.944200e-01
50,49,25,1200,1300,6.921640e-01
50,49,25,1250,1350,6.898846e-01
50,49,25,1300,1400,6.875904e-01
50,49,25,1350,1450,6.726129e-01
50,49,25,1400,1500,6.568461e-01
50,49,25,1450,1550,6.555605e-01
50,49,25,1500,1600,7.063305e-01
51,50,25,900,1000,6.484532e-01
51,50,25,950,1050,5.962188e-01
51,50,25,1000,1100,6.402475e-01
51,50,25,1050,1150,6.114532e-01
51,50,25,1100,1200,5.907202e-01
51,50,25,1150,1250,5.911143e-01
51,50,25,1200,1300,5.915111e-01
51,50,25,1250,1350,5.919095e-01
51,50,25,1300,1400,5.923149e-01
51,50,25,1350,1450,5.170740e-01
51,50,25,1400,1500,5.154064e-01
51,50,25,1450,1550,5.155948e-01
51,50,25,1500,1600,5.122825e-01
52,51,25,900,1000,9.481564e-01
52,51,25,950,1050,7.497702e-01
52,51,25,1000,1100,7.370263e-01
52,51,25,1050,1150,5.622641e-01
52,51,25,1100,1200,5.987536e-01
52,51,25,1150,1250,5.991333e-01
52,51,25,1200,1300,5.995132e-01
52,51,25,1250,1350,5.998918e-01
52,51,25,1300,1400,6.002680e-01
52,51,25,1350,1450,5.544748e-01
52,51,25,1400,1500,5.473537e-01
52,51,25,1450,1550,5.476205e-01
52,51,25,1500,1600,5.942492e-01
53,52,25,900,1000,4.999324e-01
53,52,25,950,1050,4.659943e-01
53,52,25,1000,1100,4.067866e-01
53,52,25,1050,1150,4.619978e-01
53,52,25,1100,1200,4.138783e-01
53,52,25,1150,1250,4.141960e-01
53,52,25,1200,1300,4.145042e-01
53,52,25,1250,1350,4.147904e-01
53,52,25,1300,1400,4.150650e-01
53,52,25,1350,1450,4.010214e-01
53,52,25,1400,1500,4.105418e-01
53,52,25,1450,1550,4.105896e-01
53,52,25,1500,1600,4.804807e-01
54,53,25,900,1000,4.991751e-01
54,53,25,950,1050,4.455274e-01
54,53,25,1000,1100,5.230953e-01
54,53,25,1050,1150,5.488970e-01
54,53,25,1100,1200,4.334894e-01
54,53,25,1150,1250,4.336023e-01
54,53,25,1200,1300,4.337204e-01
54,53,25,1250,1350,4.338452e-01
54,53,25,1300,1400,4.339740e-01
54,53,25,1350,1450,4.071961e-01
54,53,25,1400,1500,4.060911e-01
54,53,25,1450,1550,4.061423e-01
54,53,25,1500,1600,4.085301e-01
55,54,25,900,1000,7.302762e-01
55,54,25,950,1050,8.062206e-01
55,54,25,1000,1100,7.329589e-01
55,54,25,1050,1150,7.319354e-01
55,54,25,1100,1200,7.350840e-01
55,54,25,1150,1250,7.353935e-01
55,54,25,1200,1300,7.356877e-01
55,54,25,1250,1350,7.359652e-01
55,54,25,1300,1400,7.362179e-01
55,54,25,1350,1450,6.898710e-01
55,54,25,1400,1500,6.736676e-01
55,54,25,1450,1550,6.745377e-01
55,54,25,1500,1600,6.847055e-01
56,55,25,900,1000,5.855419e-01
56,55,25,950,1050,5.050464e-01
56,55,25,1000,1100,4.912829e-01
56,55,25,1050,1150,4.992511e-01
56,55,25,1100,1200,5.424220e-01
56,55,25,1150,1250,5.425544e-01
56,55,25,1200,1300,5.426902e-01
56,55,25,1250,1350,5.428285e-01
56,55,25,1300,1400,5.429618e-01
56,55,25,1350,1450,5.284736e-01
56,55,25,1400,1500,5.301402e-01
56,55,25,1450,1550,5.302587e-01
56,55,25,1500,1600,5.940554e-01
57,56,25,900,1000,4.728469e-01
57,56,25,950,1050,4.455378e-01
57,56,25,1000,1100,3.785793e-01
57,56,25,1050,1150,3.989991e-01
57,56,25,1100,1200,3.897339e-01
57,56,25,1150,1250,3.895698e-01
57,56,25,1200,1300,3.894016e-01
57,56,25,1250,1350,3.892301e-01
57,56,25,1300,1400,3.890552e-01
57,56,25,1350,1450,3.883928e-01
57,56,25,1400,1500,3.868893e-01
57,56,25,1450,1550,3.869305e-01
57,56,25,1500,1600,3.658526e-01
58,57,25,900,1000,8.499130e-01
58,57,25,950,1050,8.107569e-01
58,57,25,1000,1100,8.577711e-01
58,57,25,1050,1150,6.910219e-01
58,57,25,1100,1200,6.065019e-01
58,57,25,1150,1250,6.076536e-01
58,57,25,1200,1300,6.088418e-01
58,57,25,1250,1350,6.100668e-01
58,57,25,1300,1400,6.113279e-01
58,57,25,1350,1450,7.029672e-01
58,57,25,1400,1500,4.937958e-01
58,57,25,1450,1550,4.936712e-01
58,57,25,1500,1600,5.093378e-01
59,58,25,900,1000,5.187711e-01
59,58,25,950,1050,4.730613e-01
59,58,25,1000,1100,3.822963e-01
59,58,25,1050,1150,3.584911e-01
59,58,25,1100,1200,3.529678e-01
59,58,25,1150,1250,3.533556e-01
59,58,25,1200,1300,3.537513e-01
59,58,25,1250,1350,3.541535e-01
59,58,25,1300,1400,3.545610e-01
59,58,25,1350,1450,3.282499e-01
59,58,25,1400,1500,3.262784e-01
59,58,25,1450,1550,3.263513e-01
59,58,25,1500,1600,3.282628e-01
60,59,25,900,1000,8.990490e-01
60,59,25,950,1050,7.884973e-01
60,59,25,1000,1100,1.122829e+00
60,59,25,1050,1150,7.352301e-01
60,59,25,1100,1200,8.621791e-01
60,59,25,1150,1250,8.627064e-01
60,59,25,1200,1300,8.632185e-01
60,59,25,1250,1350,8.637127e-01
60,59,25,1300,1400,8.641957e-01
60,59,25,1350,1450,6.205999e-01
60,59,25,1400,1500,5.991304e-01
60,59,25,1450,1550,6.002038e-01
60,59,25,1500,1600,6.547357e-01
61,60,25,900,1000,4.412806e-01
61,60,25,950,1050,4.147477e-01
61,60,25,1000,1100,4.003397e-01
61,60,25,1050,1150,3.799419e-01
61,60,25,1100,1200,3.718823e-01
61,60,25,1150,1250,3.718262e-01
61,60,25,1200,1300,3.717687e-01
61,60,25,1250,1350,3.717107e-01
61,60,25,1300,1400,3.716509e-01
61,60,25,1350,1450,3.662937e-01
61,60,25,1400,1500,3.669534e-01
61,60,25,1450,1550,3.669158e-01
61,60,25,1500,1600,3.753158e-01
62,61,25,900,1000,6.196156e+00
62,61,25,950,1050,3.850424e+00
62,61,25,1000,1100,4.601660e+00
62,61,25,1050,1150,2.726016e+00
62,61,25,1100,1200,2.773783e+00
62,61,25,1150,1250,2.781395e+00
62,61,25,1200,1300,2.789108e+00
62,61,25,1250,1350,2.796898e+00
62,61,25,1300,1400,2.804742e+00
62,61,25,1350,1450,2.408474e+00
62,61,25,1400,1500,2.313815e+00
62,61,25,1450,1550,2.319324e+00
62,61,25,1500,1600,2.401027e+00
63,62,25,900,1000,9.795739e-01
63,62,25,950,1050,8.538229e-01
63,62,25,1000,1100,1.142761e+00
63,62,25,1050,1150,8.916279e-01
63,62,25,1100,1200,9.905411e-01
63,62,25,1150,1250,9.919168e-01
63,62,25,1200,1300,9.932902e-01
63,62,25,1250,1350,9.948570e-01
63,62,25,1300,1400,9.962130e-01
63,62,25,1350,1450,1.082609e+00
63,62,25,1400,1500,1.060702e+00
63,62,25,1450,1550,1.062212e+00
63,62,25,1500,1600,1.063375e+00
64,63,25,900,1000,6.662199e-01
64,63,25,950,1050,8.633800e-01
64,63,25,1000,1100,7.730642e-01
64,63,25,1050,1150,6.797684e-01
64,63,25,1100,1200,6.632433e-01
64,63,25,1150,1250,6.630717e-01
64,63,25,1200,1300,6.628899e-01
64,63,25,1250,1350,6.626983e-01
64,63,25,1300,1400,6.624968e-01
64,63,25,1350,1450,6.471767e-01
64,63,25,1400,1500,6.451243e-01
64,63,25,1450,1550,6.448446e-01
64,63,25,1500,1600,6.598202e-01
65,64,25,900,1000,5.062062e-01
65,64,25,950,1050,4.822643e-01
65,64,25,1000,1100,4.495175e-01
65,64,25,1050,1150,4.069740e-01
65,64,25,1100,1200,3.840236e-01
65,64,25,1150,1250,3.842220e-01
65,64,25,1200,1300,3.844222e-01
65,64,25,1250,1350,3.846233e-01
65,64,25,1300,1400,3.848224e-01
65,64,25,1350,1450,3.847740e-01
65,64,25,1400,1500,3.811400e-01
65,64,25,1450,1550,3.812598e-01
65,64,25,1500,1600,3.518514e-01
66,65,25,900,1000,7.152965e-01
66,65,25,950,1050,6.661823e-01
66,65,25,1000,1100,6.464134e-01
66,65,25,1050,1150,6.048861e-01
66,65,25,1100,1200,5.415921e-01
66,65,25,1150,1250,5.416732e-01
66,65,25,1200,1300,5.417562e-01
66,65,25,1250,1350,5.418410e-01
66,65,25,1300,1400,5.419237e-01
66,65,25,1350,1450,5.102949e-01
66,65,25,1400,1500,5.016898e-01
66,65,25,1450,1550,5.019328e-01
66,65,25,1500,1600,5.842441e-01
67,66,25,900,1000,9.083235e-01
67,66,25,950,1050,1.058777e+00
67,66,25,1000,1100,7.915352e-01
67,66,25,1050,1150,5.363836e-01
67,66,25,1100,1200,4.828099e-01
67,66,25,1150,1250,4.826687e-01
67,66,25,1200,1300,4.825239e-01
67,66,25,1250,1350,4.823687e-01
67,66,25,1300,1400,4.801149e-01
67,66,25,1350,1450,4.954431e-01
67,66,25,1400,1500,4.814929e-01
67,66,25,1450,1550,4.812554e-01
67,66,25,1500,1600,4.666579e-01
68,67,25,900,1000,5.626634e-01
68,67,25,950,1050,5.003148e-01
68,67,25,1000,1100,5.177941e-01
68,67,25,1050,1150,4.990876e-01
68,67,25,1100,1200,5.060924e-01
68,67,25,1150,1250,5.067935e-01
68,67,25,1200,1300,5.075025e-01
68,67,25,1250,1350,5.082188e-01
68,67,25,1300,1400,5.089378e-01
68,67,25,1350,1450,5.115381e-01
68,67,25,1400,1500,5.025553e-01
68,67,25,1450,1550,5.033330e-01
68,67,25,1500,1600,5.114461e-01
69,68,25,900,1000,1.323773e+00
69,68,25,950,1050,1.189590e+00
69,68,25,1000,1100,1.185729e+00
69,68,25,1050,1150,9.861698e-01
69,68,25,1100,1200,9.049738e-01
69,68,25,1150,1250,9.054179e-01
69,68,25,1200,1300,9.058674e-01
69,68,25,1250,1350,9.063172e-01
69,68,25,1300,1400,9.067661e-01
69,68,25,1350,1450,9.824707e-01
69,68,25,1400,1500,8.641425e-01
69,68,25,1450,1550,8.646231e-01
69,68,25,1500,1600,9.114393e-01
